Changing files of Problem #1
Finished
Changing files of Problem #01
filename: 01_emVjOWx.inp, cur_input : 01_emVjOWx.inp, cur_output : 01_yIEegTg.out
filename: 10_bTXB6mo.out, cur_input : 07_7QauWhc.inp, cur_output : 07_cqv3afa.out
filename: 10_bTXB6mo.out, cur_input : 08_LXiXCaX.inp, cur_output : 08_dOhs3nD.out
filename: 10_bTXB6mo.out, cur_input : 09_rdJRNic.inp, cur_output : 09_bdO1srV.out
filename: 10_bTXB6mo.out, cur_input : 10_DExGVDS.inp, cur_output : 10_bTXB6mo.out
remove : /opt/vespa/data/ds2022/assignment/01/eval/10_bTXB6mo.out, changed : 10.out
filename: 10_bTXB6mo.out, cur_input : 11_CxYCjCR.inp, cur_output : 11_D4326by.out
filename: 10_bTXB6mo.out, cur_input : 12_BrfC0Uv.inp, cur_output : 12_yJh3Gow.out
filename: 11_CxYCjCR.inp, cur_input : 01_7h1gi4P.inp, cur_output : 01_bs589Xr.out
filename: 11_CxYCjCR.inp, cur_input : 02_XtNyrL6.inp, cur_output : 02_mF9J7VM.out
filename: 11_CxYCjCR.inp, cur_input : 03_FywI4eS.inp, cur_output : 03_aheVYvs.out
filename: 11_CxYCjCR.inp, cur_input : 04_1dHirlh.inp, cur_output : 04_PL7Uqjo.out
filename: 11_CxYCjCR.inp, cur_input : 05_U8mIPiT.inp, cur_output : 05_Xq6qn9l.out
filename: 11_CxYCjCR.inp, cur_input : 06_Lwwi3XX.inp, cur_output : 06_bW4jNkG.out
filename: 11_CxYCjCR.inp, cur_input : 07_7QauWhc.inp, cur_output : 07_cqv3afa.out
filename: 11_CxYCjCR.inp, cur_input : 08_LXiXCaX.inp, cur_output : 08_dOhs3nD.out
filename: 11_CxYCjCR.inp, cur_input : 09_rdJRNic.inp, cur_output : 09_bdO1srV.out
filename: 11_CxYCjCR.inp, cur_input : 10_DExGVDS.inp, cur_output : 10_r84h9gL.out
filename: 11_CxYCjCR.inp, cur_input : 11_CxYCjCR.inp, cur_output : 11_D4326by.out
remove : /opt/vespa/data/ds2022/assignment/01/eval/11_CxYCjCR.inp, changed : 11.inp
filename: 11_CxYCjCR.inp, cur_input : 12_BrfC0Uv.inp, cur_output : 12_yJh3Gow.out
filename: 11_D4326by.out, cur_input : 01_7h1gi4P.inp, cur_output : 01_bs589Xr.out
filename: 11_D4326by.out, cur_input : 02_XtNyrL6.inp, cur_output : 02_mF9J7VM.out
filename: 11_D4326by.out, cur_input : 03_FywI4eS.inp, cur_output : 03_aheVYvs.out
filename: 11_D4326by.out, cur_input : 04_1dHirlh.inp, cur_output : 04_PL7Uqjo.out
filename: 11_D4326by.out, cur_input : 05_U8mIPiT.inp, cur_output : 05_Xq6qn9l.out
filename: 11_D4326by.out, cur_input : 06_Lwwi3XX.inp, cur_output : 06_bW4jNkG.out
filename: 11_D4326by.out, cur_input : 07_7QauWhc.inp, cur_output : 07_cqv3afa.out
filename: 11_D4326by.out, cur_input : 08_LXiXCaX.inp, cur_output : 08_dOhs3nD.out
filename: 11_D4326by.out, cur_input : 09_rdJRNic.inp, cur_output : 09_bdO1srV.out
filename: 11_D4326by.out, cur_input : 10_DExGVDS.inp, cur_output : 10_r84h9gL.out
filename: 11_D4326by.out, cur_input : 11_fyEtySW.inp, cur_output : 11_D4326by.out
remove : /opt/vespa/data/ds2022/assignment/01/eval/11_D4326by.out, changed : 11.out
filename: 11_D4326by.out, cur_input : 12_BrfC0Uv.inp, cur_output : 12_yJh3Gow.out
filename: 12_BrfC0Uv.inp, cur_input : 01_7h1gi4P.inp, cur_output : 01_bs589Xr.out
filename: 12_BrfC0Uv.inp, cur_input : 02_XtNyrL6.inp, cur_output : 02_mF9J7VM.out
filename: 12_BrfC0Uv.inp, cur_input : 03_FywI4eS.inp, cur_output : 03_aheVYvs.out
filename: 12_BrfC0Uv.inp, cur_input : 04_1dHirlh.inp, cur_output : 04_PL7Uqjo.out
filename: 12_BrfC0Uv.inp, cur_input : 05_U8mIPiT.inp, cur_output : 05_Xq6qn9l.out
filename: 12_BrfC0Uv.inp, cur_input : 06_Lwwi3XX.inp, cur_output : 06_bW4jNkG.out
filename: 12_BrfC0Uv.inp, cur_input : 07_7QauWhc.inp, cur_output : 07_cqv3afa.out
filename: 12_BrfC0Uv.inp, cur_input : 08_LXiXCaX.inp, cur_output : 08_dOhs3nD.out
filename: 12_BrfC0Uv.inp, cur_input : 09_rdJRNic.inp, cur_output : 09_bdO1srV.out
filename: 12_BrfC0Uv.inp, cur_input : 10_DExGVDS.inp, cur_output : 10_r84h9gL.out
filename: 12_BrfC0Uv.inp, cur_input : 11_fyEtySW.inp, cur_output : 11_NcL49R7.out
filename: 12_BrfC0Uv.inp, cur_input : 12_BrfC0Uv.inp, cur_output : 12_yJh3Gow.out
remove : /opt/vespa/data/ds2022/assignment/01/eval/12_BrfC0Uv.inp, changed : 12.inp
filename: 12_yJh3Gow.out, cur_input : 01_7h1gi4P.inp, cur_output : 01_bs589Xr.out
filename: 12_yJh3Gow.out, cur_input : 02_XtNyrL6.inp, cur_output : 02_mF9J7VM.out
filename: 12_yJh3Gow.out, cur_input : 03_FywI4eS.inp, cur_output : 03_aheVYvs.out
filename: 12_yJh3Gow.out, cur_input : 04_1dHirlh.inp, cur_output : 04_PL7Uqjo.out
filename: 12_yJh3Gow.out, cur_input : 05_U8mIPiT.inp, cur_output : 05_Xq6qn9l.out
filename: 12_yJh3Gow.out, cur_input : 06_Lwwi3XX.inp, cur_output : 06_bW4jNkG.out
filename: 12_yJh3Gow.out, cur_input : 07_7QauWhc.inp, cur_output : 07_cqv3afa.out
filename: 12_yJh3Gow.out, cur_input : 08_LXiXCaX.inp, cur_output : 08_dOhs3nD.out
filename: 12_yJh3Gow.out, cur_input : 09_rdJRNic.inp, cur_output : 09_bdO1srV.out
filename: 12_yJh3Gow.out, cur_input : 10_DExGVDS.inp, cur_output : 10_r84h9gL.out
filename: 12_yJh3Gow.out, cur_input : 11_fyEtySW.inp, cur_output : 11_NcL49R7.out
filename: 12_yJh3Gow.out, cur_input : 12_Urhwb7e.inp, cur_output : 12_yJh3Gow.out
remove : /opt/vespa/data/ds2022/assignment/01/eval/12_yJh3Gow.out, changed : 12.out
Finished
Changing files of Problem #01
Finished
Changing files of Problem #1
Finished
Changing files of Problem #001
filename: 08.out, cur_input : 01.inp, cur_output : 01.out
filename: 08.out, cur_input : 02.inp, cur_output : 02.out
filename: 08.out, cur_input : 03.inp, cur_output : 03.out
filename: 08.out, cur_input : 04.inp, cur_output : 04.out
filename: 08.out, cur_input : 05.inp, cur_output : 05.out
filename: 08.out, cur_input : 06.inp, cur_output : 06.out
filename: 08.out, cur_input : 07.inp, cur_output : 07.out
filename: 08.out, cur_input : 08.inp, cur_output : 08.out
remove : /opt/vespa/data/ds2022/assignment/001/eval/08.out, changed : 08.out
filename: 08.out, cur_input : 09.inp, cur_output : 09.out
filename: 08.out, cur_input : 10.inp, cur_output : 10.out
filename: 08.out, cur_input : 11.inp, cur_output : 11.out
filename: 08.out, cur_input : 12.inp, cur_output : 12.out
Finished
Changing files of Problem #001
Finished
Changing files of Problem #002
Finished
Changing files of Problem #001
Finished
Changing files of Problem #002
filename: 07.inp, cur_input : 01.inp, cur_output : 01.out
filename: 07.inp, cur_input : 02.inp, cur_output : 02.out
filename: 07.inp, cur_input : 03.inp, cur_output : 03.out
filename: 07.inp, cur_input : 04.inp, cur_output : 04.out
filename: 07.inp, cur_input : 05.inp, cur_output : 05.out
filename: 07.inp, cur_input : 06.inp, cur_output : 06.out
filename: 07.inp, cur_input : 07.inp, cur_output : 07.out
remove : /opt/vespa/data/ds2022/assignment/002/eval/07.inp, changed : 07.inp
filename: 07.inp, cur_input : 08.inp, cur_output : 08.out
filename: 07.inp, cur_input : 09.inp, cur_output : 09.out
filename: 07.inp, cur_input : 10.inp, cur_output : 10.out
filename: 07.inp, cur_input : 11.inp, cur_output : 11.out
filename: 07.inp, cur_input : 12.inp, cur_output : 12.out
filename: 07.inp, cur_input : 13.inp, cur_output : 13.out
filename: 07.inp, cur_input : 14.inp, cur_output : 14.out
filename: 07.inp, cur_input : 15.inp, cur_output : 15.out
filename: 07.out, cur_input : 01.inp, cur_output : 01.out
filename: 07.out, cur_input : 02.inp, cur_output : 02.out
filename: 07.out, cur_input : 03.inp, cur_output : 03.out
filename: 07.out, cur_input : 04.inp, cur_output : 04.out
filename: 07.out, cur_input : 05.inp, cur_output : 05.out
filename: 07.out, cur_input : 06.inp, cur_output : 06.out
filename: 07.out, cur_input : 07.inp, cur_output : 07.out
remove : /opt/vespa/data/ds2022/assignment/002/eval/07.out, changed : 07.out
filename: 07.out, cur_input : 08.inp, cur_output : 08.out
filename: 07.out, cur_input : 09.inp, cur_output : 09.out
filename: 07.out, cur_input : 10.inp, cur_output : 10.out
filename: 07.out, cur_input : 11.inp, cur_output : 11.out
filename: 07.out, cur_input : 12.inp, cur_output : 12.out
filename: 07.out, cur_input : 13.inp, cur_output : 13.out
filename: 07.out, cur_input : 14.inp, cur_output : 14.out
filename: 07.out, cur_input : 15.inp, cur_output : 15.out
Finished
Changing files of Problem #004
Finished
